,,0
ITA,9,8.770659062454577e-06
ITA,10,3.2430166091407893e-06
ITA,11,0.011020626823652735
ITA,12,0.0003997517849074333
ITA,13,9.367778348343154e-08
ITA,14,5.58689948149062e-05
JOR,1,0.00031637569865883335
JOR,2,5.507239635581909e-06
JOR,3,8.9574182996067e-06
JOR,4,1.8517488798078602e-07
JOR,5,0.0003441606094644
JOR,6,0.0
JOR,7,2.2045624046543304e-06
JOR,8,0.002227289027927633
JOR,9,0.0
JOR,10,0.0
JOR,11,0.010907507060131466
JOR,12,0.0057688524975789
JOR,13,1.4381082960232568e-05
JOR,14,8.660885432818465e-06
JPN,1,7.562258223585233e-05
JPN,2,3.7625692046591927e-06
JPN,3,4.789845722634597e-06
JPN,4,2.299403940409523e-06
JPN,5,0.00011787777557783332
JPN,6,1.6577576405799566e-05
JPN,7,0.0
JPN,8,0.017562202096766233
JPN,9,1.5955607790137615e-05
JPN,10,1.2751620470460933e-05
JPN,11,0.0140962510347832
JPN,12,9.895562887887814e-05
JPN,13,8.462445265920936e-06
JPN,14,7.778402006704364e-06
KAZ,1,0.00012901721486838373
KAZ,2,0.0003009463767794667
KAZ,3,0.00012030683910136865
KAZ,4,1.8615720894406445e-06
KAZ,5,0.0002457210996015667
KAZ,6,9.103271369044453e-06
KAZ,7,0.0
KAZ,8,0.01675127781755777
KAZ,9,2.5048075263553458e-05
KAZ,10,0.00010675432363915707
KAZ,11,0.04511670022915071
KAZ,12,0.0016816346278634667
KAZ,13,0.0004544391757759615
KAZ,14,0.00023057269459253333
KHM,1,0.0001982065349891
KHM,2,0.0
KHM,3,0.00013092636197323333
KHM,4,2.2985671875819353e-06
KHM,5,0.0010494913529922668
KHM,6,7.498908499343371e-05
KHM,7,0.0
KHM,8,0.43969970938352515
KHM,9,0.0
KHM,10,0.0
KHM,11,0.17165518224723578
KHM,12,0.007480857089917466
KHM,13,8.862508568756607e-06
KHM,14,0.0027803232419416
KOR,1,7.211909709563232e-05
KOR,2,4.99940982134892e-06
KOR,3,6.399270423732515e-06
KOR,4,4.5404050353446607e-07
KOR,5,0.0002460148457767
KOR,6,6.379001881321664e-06
KOR,7,4.758681834478813e-07
KOR,8,0.0323840572464151
KOR,9,3.87566210383497e-05
KOR,10,1.4472293512674545e-05
KOR,11,0.015317043952044933
KOR,12,0.0005264978069285999
KOR,13,2.581184597628866e-06
KOR,14,2.873806045648995e-05
LAO,1,0.0
LAO,2,0.0
LAO,3,5.834793569385224e-05
LAO,4,2.015319725312284e-06
LAO,5,0.0013115340435930333
LAO,6,0.0
LAO,7,0.0
LAO,8,0.023318077479073534
LAO,9,0.0
LAO,10,0.0
LAO,11,0.14613611867934695
LAO,12,0.0055549400237285
LAO,13,0.0
LAO,14,0.0037957209280178004
LTU,1,0.0001188209913925
LTU,2,5.933622967080074e-06
LTU,3,8.68428436260722e-06
LTU,4,5.8719382903807654e-08
LTU,5,0.00019910237021643332
LTU,6,7.194383803084593e-06
LTU,7,4.940365609199479e-07
LTU,8,0.0322176088076317
LTU,9,5.117539516504216e-05
LTU,10,0.0
LTU,11,0.0265826412112128
LTU,12,0.0024465406669794336
LTU,13,1.919704597504699e-07
LTU,14,0.0002587583417519
LUX,1,6.719266582768577e-05
LUX,2,0.0
LUX,3,5.497055847342666e-06
LUX,4,3.437373343127791e-09
LUX,5,0.00011319950851086667
LUX,6,0.0
LUX,7,0.0
LUX,8,0.0076067839936937
LUX,9,0.0
LUX,10,0.0
LUX,11,0.0332569602388946
LUX,12,3.699228702249314e-05
LUX,13,0.0
LUX,14,1.2691783979932208e-05
LVA,1,9.503205907956178e-05
LVA,2,0.0
LVA,3,2.0546855536587405e-05
LVA,4,1.2125406180970448e-08
LVA,5,0.0001342396376427
LVA,6,4.593927105821172e-06
LVA,7,0.0
LVA,8,0.017599048998733633
LVA,9,0.0
LVA,10,3.464213269290342e-05
LVA,11,0.016786354553462834
LVA,12,0.0011865335602825001
LVA,13,4.3547335684635486e-08
LVA,14,0.0004625287973493667
MAR,1,0.00010060767150701
MAR,2,7.781410780705154e-06
MAR,3,7.589862577347266e-06
MAR,4,0.0
MAR,5,0.0011132523389965003
MAR,6,0.0
MAR,7,0.0
MAR,8,0.0019513408449157667
MAR,9,0.0
MAR,10,0.0
MAR,11,0.015697637742201166
MAR,12,0.009993844246619166
MAR,13,0.0
MAR,14,0.00025690131207986664
MEX,1,0.00019372857599603334
MEX,2,4.198338566197123e-05
MEX,3,6.41450930311222e-06
MEX,4,5.890283369983775e-08
MEX,5,0.00044674014171473337
MEX,6,0.00013743918066526665
MEX,7,0.0
MEX,8,0.007737635789827467
MEX,9,2.390003557810158e-05
MEX,10,9.058392298969885e-06
MEX,11,0.053355423244355736
MEX,12,0.0033965775605674336
MEX,13,0.0
MEX,14,9.437462177361608e-05
MLT,1,5.0303853444422056e-05
MLT,2,0.0
MLT,3,2.6098558103910796e-07
MLT,4,4.5371970407232233e-08
MLT,5,0.0003038283278482
MLT,6,2.2032437920787752e-05
MLT,7,0.0
MLT,8,2.16521107306278e-06
MLT,9,0.0
MLT,10,0.0
MLT,11,0.006529245591075966
MLT,12,0.00030968616925216663
MLT,13,0.0
MLT,14,2.5886447172712483e-06
MMR,1,0.00020911178356903333
MMR,2,3.186173265651887e-05
MMR,3,3.309261910714798e-05
MMR,4,2.7878942685840965e-06
MMR,5,0.0006368300372149668
MMR,6,2.1455732394568455e-05
MMR,7,0.0
MMR,8,0.010236425793537333
MMR,9,5.0049541028500004e-05
MMR,10,0.0
MMR,11,0.11058473328634799
MMR,12,0.008309318087983067
MMR,13,4.45272375669923e-05
MMR,14,0.005132963124744734
MYS,1,0.0003319576124512667
MYS,2,3.779994996725974e-05
MYS,3,8.18298798603641e-06
MYS,4,1.7345996000265027e-06
MYS,5,0.0022897841732142338
MYS,6,1.104385861080593e-06
MYS,7,0.0
MYS,8,0.013833785881542299
MYS,9,0.0001892282571987
MYS,10,0.0
MYS,11,0.007119815332815633
MYS,12,0.001963579585751833
MYS,13,0.0
MYS,14,1.7304231672655248e-05
NGA,1,0.0002349441720981667
NGA,2,0.00012486365922293334
NGA,3,9.232880485652614e-05
NGA,4,1.515598377814743e-06
NGA,5,0.0010523372824831
NGA,6,0.00021719479317223336
NGA,7,0.0
NGA,8,0.059124036161461065
NGA,9,0.0002718904416619333
NGA,10,0.0
NGA,11,0.012763661265540334
NGA,12,0.003644305040137533
NGA,13,3.625792882102512e-06
NGA,14,0.004351934096703767
NLD,1,0.00017289736707516666
NLD,2,8.465966739183451e-06
NLD,3,1.6030679519465289e-06
NLD,4,2.0887236183442934e-08
NLD,5,0.00010397831924259999
NLD,6,9.33870980065922e-06
NLD,7,0.0
NLD,8,0.0030476252579036338
NLD,9,4.953335001526229e-05
NLD,10,1.2324136076847548e-05
NLD,11,0.011690888236643765
NLD,12,0.00028373229479170003
NLD,13,1.7960287566059127e-07
NLD,14,1.490793372562675e-05
NOR,1,3.796679577356876e-05
NOR,2,6.0397152597493253e-05
NOR,3,7.010079462189381e-06
NOR,4,1.8369872806970507e-06
NOR,5,5.4364633237294954e-05
NOR,6,1.4267660420140772e-05
NOR,7,0.0
NOR,8,0.0014886529274139668
NOR,9,0.0003526378312969667
NOR,10,5.037619846346176e-05
NOR,11,0.007761407085975868
NOR,12,0.0002779451255345334
NOR,13,4.3901456305402566e-07
NOR,14,3.4365484429195604e-05
NZL,1,9.336712114937396e-05
NZL,2,8.045509214674885e-06
NZL,3,1.253443480327357e-05
NZL,4,2.016228952052422e-06
NZL,5,0.0007111308857138666
NZL,6,4.489339064008829e-05
NZL,7,1.0189441378195519e-08
NZL,8,0.008135666122572766
NZL,9,0.0006921153437970999
NZL,10,6.770746344936725e-06
NZL,11,0.0657008963038365
NZL,12,0.0015449442271651334
NZL,13,0.0
NZL,14,2.5149759892546157e-05
PAK,1,9.732319054011934e-05
PAK,2,7.143705795031918e-06
PAK,3,8.256879359930094e-05
PAK,4,9.882212884911835e-07
PAK,5,0.002969136488016267
PAK,6,0.0
PAK,7,8.914023730888839e-07
PAK,8,0.06289837522431103
PAK,9,0.0
PAK,10,9.170249589409504e-06
PAK,11,0.07860353036122393
PAK,12,0.005960392541597134
PAK,13,1.5130635660470147e-07
PAK,14,0.0020677495373352998
PER,1,0.00019220657154976668
PER,2,1.7928111252437545e-05
PER,3,2.006704860119877e-05
PER,4,5.791937096440568e-07
PER,5,0.00022701878465870002
PER,6,4.929701759664743e-06
PER,7,0.0
PER,8,0.0032322821467257335
PER,9,6.650945070425772e-08
PER,10,7.198708249209337e-07
PER,11,0.04036554691046853
PER,12,0.0030636358917792337
PER,13,0.0
PER,14,0.0003717036547991333
PHL,1,7.487053924778207e-05
PHL,2,2.5007736357761715e-06
PHL,3,1.8926858173535928e-05
PHL,4,1.5078849324966378e-06
PHL,5,0.0005429690243384334
PHL,6,9.264894864272111e-05
PHL,7,0.0
PHL,8,0.07090154904816022
PHL,9,1.7739712811819352e-07
PHL,10,0.0
PHL,11,0.04762851471902183
PHL,12,0.0027521735330681666
PHL,13,0.0
PHL,14,0.0004372722261697666
POL,1,9.223182433025497e-05
POL,2,9.183763709356724e-06
POL,3,9.628495582924509e-06
POL,4,4.423062039320711e-08
POL,5,0.0002195913753354
POL,6,1.2437511104436868e-06
POL,7,6.204064586105994e-07
POL,8,0.04359571983418137
POL,9,1.425251450620491e-05
POL,10,1.1218672933839945e-05
POL,11,0.019904471371066632
POL,12,0.0014746511340829667
POL,13,2.8194705440297256e-08
POL,14,0.0003843000844342
PRT,1,6.499685745319207e-05
PRT,2,1.0059072552639431e-05
PRT,3,1.7411417372243178e-05
PRT,4,5.766003615300128e-07
PRT,5,0.000131550681122
PRT,6,7.527200438618116e-05
PRT,7,0.0
PRT,8,0.005146658726540167
PRT,9,1.3158418846494478e-05
PRT,10,0.0
PRT,11,0.01608875241428907
PRT,12,0.0007958293039673333
PRT,13,2.1033760837910007e-07
PRT,14,6.058709137974532e-05
ROU,1,2.481929598097299e-05
ROU,2,3.107488049909711e-05
ROU,3,5.70217747360117e-06
ROU,4,2.003538574788073e-06
ROU,5,6.0652519868051996e-05
ROU,6,3.634176889781128e-05
ROU,7,3.180781427138393e-07
ROU,8,0.025805742236340568
ROU,9,0.000264957526345
ROU,10,1.5483744529499793e-05
ROU,11,0.017441739990053867
ROU,12,0.002173241295606833
ROU,13,4.7590709957362434e-05
ROU,14,0.0003255626693909667
RUS,1,0.00014607724857286668
RUS,2,1.8375109044021957e-05
RUS,3,7.487565612650619e-06
RUS,4,6.863892257086346e-06
RUS,5,0.0002899363846159
RUS,6,7.017560422691172e-05
RUS,7,2.7908861550392017e-05
RUS,8,0.030024303761381804
RUS,9,0.00023216545450576668
RUS,10,4.3986000681924334e-05
RUS,11,0.025139764361629166
RUS,12,0.004022173655135501
RUS,13,4.4599285175561274e-07
RUS,14,6.158640990955692e-05
SAU,1,0.0008054965116295335
SAU,2,2.4792447088519905e-05
SAU,3,2.3092408583097153e-05
SAU,4,1.793752382566509e-06
SAU,5,0.0027226835726553
SAU,6,0.0
SAU,7,0.0
SAU,8,0.009488769091839168
SAU,9,0.0009955195948640333
SAU,10,1.7480500885285805e-05
SAU,11,0.005675345056611466
SAU,12,0.003675218943058233
SAU,13,0.0
SAU,14,1.965234374584506e-06
SEN,1,0.0002321590916319333
SEN,2,9.075841286005697e-07
SEN,3,1.4778394604441575e-05
SEN,4,3.371169693279692e-06
SEN,5,0.00039691425845673334
SEN,6,0.0004179708623312333
SEN,7,0.0
SEN,8,0.0727212001249118
SEN,9,0.0
SEN,10,0.0
SEN,11,0.06385776218254359
SEN,12,0.0042566671508400995
SEN,13,5.095591520494584e-07
SEN,14,0.0008404247709387333
SGP,1,0.00019851618418919998
SGP,2,2.98981719348076e-06
SGP,3,1.376957656863327e-06
SGP,4,0.0
SGP,5,0.0003189406678002
