,,0
SEN,10,0.0
SEN,11,0.07253643385549785
SEN,12,0.0043984695280635
SEN,13,2.63238941785979e-07
SEN,14,0.000619924240043
SGP,1,0.00028274137884508
SGP,2,2.7117958232370547e-06
SGP,3,1.683654394234656e-06
SGP,4,4.1854620687100677e-10
SGP,5,0.00014432831267374
SGP,6,4.621114613438879e-07
SGP,7,0.0
SGP,8,0.0
SGP,9,5.129292489317622e-05
SGP,10,0.0
SGP,11,0.0009840896625127999
SGP,12,0.0004199257521608201
SGP,13,4.507466560213841e-09
SGP,14,3.5581213882153967e-07
SVK,1,6.040968926204277e-05
SVK,2,1.520832321631703e-05
SVK,3,1.050540903344442e-05
SVK,4,0.0
SVK,5,3.225645980550721e-05
SVK,6,0.0
SVK,7,1.3075719602275756e-06
SVK,8,0.034717356620009375
SVK,9,3.230142540403638e-05
SVK,10,3.412873273469453e-05
SVK,11,0.01265031719246604
SVK,12,0.00172303339809802
SVK,13,0.0
SVK,14,5.93776946332701e-05
SVN,1,6.925770034920896e-05
SVN,2,1.043615467706323e-05
SVN,3,6.643751327901036e-06
SVN,4,5.6132309033582036e-08
SVN,5,5.524874221984011e-05
SVN,6,0.0
SVN,7,0.0
SVN,8,0.1023880012630128
SVN,9,4.914213765630519e-05
SVN,10,0.0
SVN,11,0.027259479991127544
SVN,12,0.00046572779998526
SVN,13,4.563884689889744e-07
SVN,14,0.00017625029050923998
SWE,1,0.00037347457761590004
SWE,2,3.7407914980892672e-06
SWE,3,2.7499670530970187e-05
SWE,4,1.0400974372880242e-06
SWE,5,0.00010611170578599195
SWE,6,1.0567842477158676e-05
SWE,7,0.0
SWE,8,0.0009507832620685201
SWE,9,1.6517781298466243e-05
SWE,10,1.6306346417576279e-06
SWE,11,0.0068732688321885005
SWE,12,0.00023789618245214
SWE,13,1.696163737389873e-11
SWE,14,3.801222104222503e-05
THA,1,0.00028339767930372006
THA,2,2.455101482758881e-05
THA,3,3.488966381043589e-05
THA,4,1.5037095867841197e-06
THA,5,0.00050732914234602
THA,6,5.4422777271038816e-06
THA,7,0.0
THA,8,0.01848945729151284
THA,9,6.276444200066081e-05
THA,10,0.0
THA,11,0.04180712907003486
THA,12,0.00359121610028746
THA,13,0.0
THA,14,0.0001386915108053375
TUN,1,0.00053516313713946
TUN,2,2.9330172355612975e-05
TUN,3,5.277921240557789e-06
TUN,4,1.668056201141982e-07
TUN,5,0.00061131345501422
TUN,6,0.0
TUN,7,4.50410906768307e-06
TUN,8,0.032064586166047106
TUN,9,0.0
TUN,10,0.0
TUN,11,0.017926102481287582
TUN,12,0.0048976359472850195
TUN,13,0.0
TUN,14,0.00028811810451894
TUR,1,5.3262683899603574e-05
TUR,2,2.395855087486944e-05
TUR,3,6.461237521939368e-06
TUR,4,1.6761268937547065e-06
TUR,5,0.00013050679419024
TUR,6,1.5007200113604748e-05
TUR,7,5.494729041371549e-07
TUR,8,0.01920991356950704
TUR,9,1.757763495788835e-05
TUR,10,1.6991209715586122e-06
TUR,11,0.02061166945645272
TUR,12,0.00481817823715796
TUR,13,0.0
TUR,14,8.575714518344788e-05
TWN,1,0.00014361643757746
TWN,2,7.72473672576201e-06
TWN,3,5.103141678152692e-06
TWN,4,2.1056232173820033e-07
TWN,5,0.00040036063373572004
TWN,6,4.39389683725986e-06
TWN,7,0.0
TWN,8,0.01096068907080674
TWN,9,5.8367180135210315e-05
TWN,10,1.120137621519766e-05
TWN,11,0.0053169659646626
TWN,12,0.0011356406900149
TWN,13,3.514825024620045e-07
TWN,14,6.968168541611606e-06
UKR,1,0.00017545578609439998
UKR,2,3.6399332714470824e-05
UKR,3,2.6245665441114203e-05
UKR,4,6.189625928391611e-07
UKR,5,0.00036979536614029996
UKR,6,9.360889986474196e-06
UKR,7,1.1661774429826447e-05
UKR,8,0.10361858226472628
UKR,9,0.0001014306865777219
UKR,10,0.0002069963531014
UKR,11,0.015763340875057923
UKR,12,0.0049927367394794805
UKR,13,1.0677490333776101e-07
UKR,14,0.00024819526789252
USA,1,0.00013920802304995998
USA,2,2.2171910111711927e-05
USA,3,9.884549655745717e-06
USA,4,6.141642660811378e-06
USA,5,0.00022182322579096
USA,6,4.384540062119201e-05
USA,7,1.8704284097067244e-06
USA,8,0.0269183689037616
USA,9,3.96890555648801e-05
USA,10,1.2916797823429473e-06
USA,11,0.02027442218235386
USA,12,0.00023269235146464
USA,13,3.755415822596527e-06
USA,14,1.5681946637971774e-05
VNM,1,0.00030449273303262
VNM,2,0.0
VNM,3,2.623851067591976e-05
VNM,4,4.38536130573729e-06
VNM,5,0.0006457503514291001
VNM,6,7.610992556710542e-05
VNM,7,0.0
VNM,8,0.01913793335360664
VNM,9,0.0
VNM,10,0.0
VNM,11,0.0287682065207081
VNM,12,0.00473582827423176
VNM,13,0.0
VNM,14,0.00027217074155766
ZAF,1,0.00010511910290033869
ZAF,2,2.421015516115871e-05
ZAF,3,4.240494197087381e-05
ZAF,4,2.3756956219073684e-06
ZAF,5,0.00043706244426440006
ZAF,6,9.950151141818034e-05
ZAF,7,1.1039860118748945e-07
ZAF,8,0.029700423479041605
ZAF,9,3.691219150409234e-05
ZAF,10,0.00019482030767300004
ZAF,11,0.0371179833259271
ZAF,12,0.0022128116274324197
ZAF,13,1.9957764010441337e-05
ZAF,14,0.0002501861915618
