,,0
CHE,4,3.406527707828361e-07
CHE,5,0.000149483192314517
CHE,6,7.520182750720627e-07
CHE,7,1.6758322946315672e-07
CHE,8,0.006553244216899137
CHE,9,1.9400455423141343e-06
CHE,10,0.0
CHE,11,0.017545742729204637
CHE,12,7.187562443378314e-05
CHE,13,2.302550311121917e-06
CHE,14,3.196311941048536e-05
CHL,1,0.00024923696074822496
CHL,2,1.479999387173475e-05
CHL,3,4.686800630596338e-05
CHL,4,2.9250882837383774e-06
CHL,5,0.00036785760928885003
CHL,6,4.693981341902844e-05
CHL,7,0.0
CHL,8,0.007255263964882101
CHL,9,0.001038148275134525
CHL,10,1.88052010494228e-05
CHL,11,0.0313856861964821
CHL,12,0.006460416804602562
CHL,13,0.0
CHL,14,0.0005784503931584
CHN,1,0.00012228192267022824
CHN,2,3.396474536246919e-05
CHN,3,5.673845379248468e-05
CHN,4,6.827928170847438e-06
CHN,5,0.0009005857296965
CHN,6,0.0001208362808987043
CHN,7,2.674686922977264e-06
CHN,8,0.07841043959568955
CHN,9,8.268785911460329e-05
CHN,10,6.443611421805735e-05
CHN,11,0.06770541380567836
CHN,12,0.007003428253843062
CHN,13,0.001025966913728225
CHN,14,0.0027903229734444496
CIV,1,0.0004112596916860625
CIV,2,7.786196487481967e-06
CIV,3,4.542077014332037e-06
CIV,4,0.0
CIV,5,0.00025868081523057495
CIV,6,9.853806286804121e-05
CIV,7,0.0
CIV,8,0.15691291248882638
CIV,9,0.0
CIV,10,0.0
CIV,11,0.021811076870315985
CIV,12,0.009948262483447963
CIV,13,1.6118000834914488e-05
CIV,14,0.0032925352279558127
CMR,1,0.00013272718399354552
CMR,2,2.8929294759581084e-06
CMR,3,1.0941654916990963e-05
CMR,4,2.6997250526263883e-07
CMR,5,0.00048045167753224993
CMR,6,6.656050043443277e-07
CMR,7,0.0
CMR,8,0.19493089378547224
CMR,9,0.0
CMR,10,0.0
CMR,11,0.0813861833875347
CMR,12,0.008051894143383675
CMR,13,0.0
CMR,14,0.005321261072037187
COL,1,7.121344458213518e-05
COL,2,6.388537132986905e-05
COL,3,5.473270781405284e-05
COL,4,5.862575717269454e-07
COL,5,0.000661418318728425
COL,6,0.000380548334984325
COL,7,0.0
COL,8,0.04117328956201595
COL,9,8.541650625816562e-06
COL,10,5.570921560480888e-05
COL,11,0.1217858453950938
COL,12,0.006376837664324788
COL,13,1.048406506605346e-05
COL,14,0.00026942933584076255
CRI,1,4.053991021782349e-05
CRI,2,8.993727952612062e-06
CRI,3,3.5224648959522154e-05
CRI,4,2.2111030709035793e-07
CRI,5,0.0015106158148092876
CRI,6,2.7874667765820606e-05
CRI,7,0.0
CRI,8,0.003772933013432537
CRI,9,0.0
CRI,10,0.0
CRI,11,0.03623878571058232
CRI,12,0.004460260407545462
CRI,13,9.609861615890581e-07
CRI,14,0.00014960698477718882
CYP,1,0.00011870801289795469
CYP,2,5.463825034945535e-06
CYP,3,1.0796380175589331e-05
CYP,4,0.0
CYP,5,0.0009327649629951126
CYP,6,0.0
CYP,7,0.0
CYP,8,0.0070914001483855
CYP,9,0.0
CYP,10,0.0
CYP,11,0.01579411880798381
CYP,12,0.0007241044511836
CYP,13,1.930634008376036e-05
CYP,14,4.1400176507061625e-06
CZE,1,0.00012811166448472658
CZE,2,2.050554595840245e-05
CZE,3,1.4212769467391792e-05
CZE,4,9.528687303741159e-07
CZE,5,0.0003163538665837125
CZE,6,3.474875119660839e-05
CZE,7,2.392888924509855e-07
CZE,8,0.061454170982595785
CZE,9,3.688671277787024e-05
CZE,10,3.40010787291691e-05
CZE,11,0.0326638863317192
CZE,12,0.0023342306434011376
CZE,13,3.661033515619066e-05
CZE,14,0.000392103199336125
DEU,1,0.00010756018207857003
DEU,2,1.1068742984218706e-05
DEU,3,3.5684423011652667e-06
DEU,4,9.170425643435778e-07
DEU,5,0.000238205215991125
DEU,6,5.2549560035058644e-06
DEU,7,1.7057476203159937e-07
DEU,8,0.039227797010039374
DEU,9,5.496128018170524e-05
DEU,10,1.2908544383153469e-05
DEU,11,0.030376358980539954
DEU,12,0.0005687077981105375
DEU,13,1.237683543032177e-06
DEU,14,4.971274635511407e-05
DNK,1,0.00032215615049995
DNK,2,3.402464015729539e-05
DNK,3,4.256191353196963e-06
DNK,4,3.2251666883491364e-07
DNK,5,0.00017116374629798064
DNK,6,3.2309742236713154e-06
DNK,7,3.277858094222379e-07
DNK,8,0.0020664728615947875
DNK,9,1.0345192879285648e-08
DNK,10,0.0
DNK,11,0.026251494856828428
DNK,12,0.00034099121280158756
DNK,13,3.066172531139278e-07
DNK,14,5.9240640860021404e-05
EGY,1,0.00021805005914415001
EGY,2,4.129341295665924e-05
EGY,3,3.383604423404432e-05
EGY,4,6.506551290953243e-06
EGY,5,0.00639301505960895
EGY,6,5.48959908881756e-05
EGY,7,0.0
EGY,8,0.05185099246047242
EGY,9,2.412246397287816e-05
EGY,10,2.7420935290311726e-05
EGY,11,0.05464041944438005
EGY,12,0.00826561646246155
EGY,13,0.0
EGY,14,0.0001899433317527375
ESP,1,7.301827327440167e-05
ESP,2,1.284049400799383e-05
ESP,3,5.58175027880495e-06
ESP,4,4.833399570424377e-06
ESP,5,0.0002951124108062
ESP,6,0.000173766142724375
ESP,7,1.1000667783075871e-07
ESP,8,0.013070284778195976
ESP,9,1.8989355383128406e-05
ESP,10,7.607449600876786e-06
ESP,11,0.020919741425432826
ESP,12,0.0008331367946739126
ESP,13,1.864714958239815e-06
ESP,14,4.3409093830358804e-05
EST,1,0.0007376571191957376
EST,2,2.892774985726103e-05
EST,3,2.7794341913008714e-05
EST,4,3.537093601444752e-07
EST,5,0.00019677779154494805
EST,6,7.475534199130101e-06
EST,7,0.0
EST,8,0.005040447751337201
EST,9,0.0
EST,10,4.288491940164272e-08
EST,11,0.032730424428781976
EST,12,0.007984462287050038
EST,13,1.0621764524484022e-06
EST,14,0.0007058711787952126
FIN,1,0.0007032273908688999
FIN,2,1.5398146028512027e-05
FIN,3,4.407946048406166e-05
FIN,4,1.22038943439662e-06
FIN,5,0.000230891873546775
FIN,6,2.0110207566793084e-05
FIN,7,1.096595580278491e-07
FIN,8,0.0026462060608556876
FIN,9,1.3644081065581988e-05
FIN,10,3.536915634628086e-05
FIN,11,0.011843971323212599
FIN,12,0.0017834360660064
FIN,13,4.304453570935729e-06
FIN,14,0.00014096695596308752
FRA,1,5.431745009461131e-05
FRA,2,1.0021122140011561e-05
FRA,3,5.188470077206827e-06
FRA,4,1.1953028313342966e-06
FRA,5,0.00020715376601953845
FRA,6,1.6602134212046565e-05
FRA,7,9.860624505720173e-10
FRA,8,0.0213313521766882
FRA,9,1.6603715722348667e-05
FRA,10,1.7815188571033406e-05
FRA,11,0.022660287519301575
FRA,12,0.0005634933488877625
FRA,13,1.5901214304203806e-06
FRA,14,6.97818259038735e-05
GBR,1,7.897680079206124e-05
GBR,2,4.563316613408921e-05
GBR,3,3.272863787389059e-06
GBR,4,6.565795201616395e-07
GBR,5,0.00020878678394523788
GBR,6,2.2593355356658862e-05
GBR,7,0.0
GBR,8,0.006154144569189238
GBR,9,2.6682780034208554e-05
GBR,10,1.04198880175953e-05
GBR,11,0.03561885840881737
GBR,12,0.0007479792320379375
GBR,13,1.220579421795024e-06
GBR,14,1.6804269383722947e-05
GRC,1,0.0001388131198577592
GRC,2,1.1489559571383614e-05
GRC,3,1.0764568612091706e-05
GRC,4,6.089053850585859e-06
GRC,5,0.000697465695854625
GRC,6,1.3963858954537112e-05
GRC,7,1.7669736654116794e-08
GRC,8,0.0822642401376593
GRC,9,1.1668891710660944e-06
GRC,10,1.3075918369000724e-05
GRC,11,0.012340026943489225
GRC,12,0.0013672044203273874
GRC,13,1.2169519227156546e-08
GRC,14,5.464587774823378e-05
HKG,1,0.00014157712365375002
HKG,2,1.3038216523986211e-08
HKG,3,2.325650999842555e-06
HKG,4,0.0
HKG,5,0.000218912851033225
HKG,6,0.0
HKG,7,0.0
HKG,8,0.04830694567711807
HKG,9,0.0
HKG,10,0.0
HKG,11,0.0020639162619310123
HKG,12,0.000898460910852
HKG,13,0.0
HKG,14,2.415724539812712e-06
HRV,1,7.68379634500547e-05
HRV,2,2.2505872654599697e-05
HRV,3,1.2131642422809417e-05
HRV,4,8.828024261739134e-07
HRV,5,0.0004582741383776751
HRV,6,2.0704935409222648e-05
HRV,7,1.7164336598119412e-06
HRV,8,0.02039882867096909
HRV,9,3.929764795133996e-05
HRV,10,2.933072703553058e-06
HRV,11,0.01742375291386287
HRV,12,0.0018067345111175501
HRV,13,0.0
HRV,14,0.0005229595592157374
HUN,1,0.00016585337783166248
HUN,2,1.2763840990376158e-05
HUN,3,4.927720726664687e-06
HUN,4,2.3132442799033566e-08
HUN,5,0.0002934074596959624
HUN,6,4.501480272048541e-06
HUN,7,0.0
HUN,8,0.18539582865769047
HUN,9,3.3055497905072614e-05
HUN,10,2.2220993370742203e-06
HUN,11,0.015692074634555287
HUN,12,0.0032810980998744252
HUN,13,1.8185683762211553e-07
HUN,14,0.0002380952919840625
IDN,1,0.00023503822432547502
IDN,2,0.00011309464847688975
IDN,3,9.375313533018705e-05
IDN,4,6.846784930673192e-06
IDN,5,0.0025763591638789623
IDN,6,0.00020427458742695154
IDN,7,0.0
IDN,8,0.07081309452973314
IDN,9,0.00019829476467755
IDN,10,4.495866122034731e-06
IDN,11,0.09432647988197494
IDN,12,0.009958096943674074
IDN,13,4.006102617372706e-06
IDN,14,0.003034505631612825
IND,1,0.0001453458971748375
IND,2,1.0667943992079173e-05
IND,3,0.00013337753752583938
IND,4,4.52328339577899e-06
IND,5,0.0008135433686509749
IND,6,0.00010159843364722899
IND,7,8.24937652374871e-07
IND,8,0.07136088012613455
IND,9,3.737308770239377e-05
IND,10,2.788253318857792e-05
IND,11,0.09254800806985879
IND,12,0.009399048775262287
IND,13,0.00075728237080005
IND,14,0.0025523226609054
IRL,1,9.947837929859917e-05
IRL,2,1.7938200189132712e-06
IRL,3,3.4390423958222832e-06
IRL,4,4.542802397948065e-07
IRL,5,0.0003256739036163875
IRL,6,3.688464180433712e-05
IRL,7,5.247397844523645e-09
IRL,8,0.024199201980723846
IRL,9,4.5304344723966756e-11
IRL,10,0.0
IRL,11,0.08671844336755191
IRL,12,0.0009726511759847625
IRL,13,0.0
IRL,14,8.296370627527071e-05
ISL,1,1.6985278682758382e-06
ISL,2,0.0
ISL,3,1.0921640762754799e-05
ISL,4,1.9208655085015347e-07
ISL,5,0.0004700639233433875
ISL,6,6.125970612850551e-06
ISL,7,0.0
ISL,8,0.0
ISL,9,0.0
ISL,10,0.00014991764093929568
ISL,11,0.008456579872700763
ISL,12,0.001077231388441025
ISL,13,1.2955755351869433e-07
ISL,14,5.413875582574999e-06
ISR,1,0.000162176061510675
ISR,2,9.894455261370517e-06
ISR,3,8.450718777591243e-07
ISR,4,5.8943488795272985e-08
ISR,5,0.00046946674152182504
ISR,6,0.0
ISR,7,0.0
ISR,8,0.002915269243436425
ISR,9,6.9731036934599515e-06
ISR,10,0.0
ISR,11,0.011249229293935976
ISR,12,0.001424765521559975
ISR,13,1.4100398854403922e-05
ISR,14,2.9556375988719416e-06
ITA,1,8.081535841394058e-05
ITA,2,8.518515479509533e-06
ITA,3,3.2791017452842236e-06
ITA,4,1.1229016267741716e-06
ITA,5,0.00031444623407142497
ITA,6,3.3497318536177485e-05
ITA,7,0.0
ITA,8,0.013855593370919463
ITA,9,8.75446070251643e-06
ITA,10,6.175179860893334e-06
ITA,11,0.01416877830736931
ITA,12,0.00076490492090885
ITA,13,1.4256427609729621e-07
ITA,14,3.5171945354281536e-05
JOR,1,0.0003009560425102375
JOR,2,9.96915609300359e-06
JOR,3,1.750494839540838e-05
JOR,4,4.2880864451506516e-07
JOR,5,0.0009272426996416501
JOR,6,0.0
JOR,7,4.7797441214565825e-06
JOR,8,0.0037607076363806126
JOR,9,0.0
JOR,10,0.0
JOR,11,0.01798263982639291
JOR,12,0.009645376074694113
JOR,13,3.4162074558573903e-05
JOR,14,2.366078108521964e-05
JPN,1,7.755666432160505e-05
JPN,2,5.710471125737611e-06
JPN,3,5.5638676881798944e-06
JPN,4,2.9930208064813314e-06
JPN,5,0.0001877818672569
JPN,6,3.102184491812952e-05
JPN,7,0.0
JPN,8,0.01801322594182779
JPN,9,2.1493076121183374e-05
JPN,10,1.9738530813928277e-05
JPN,11,0.014252518510463889
JPN,12,0.00015467772061825003
JPN,13,1.0462593078142411e-05
JPN,14,8.7827018079642e-06
KAZ,1,0.0004612631711377
KAZ,2,0.0003573001406455375
KAZ,3,0.00015966263532153933
KAZ,4,5.835074642766316e-06
KAZ,5,0.000764376650851925
KAZ,6,1.1476515946774414e-05
KAZ,7,9.099006545805813e-07
KAZ,8,0.053093264894344364
KAZ,9,7.727671342250583e-05
KAZ,10,0.0003800822769200625
KAZ,11,0.13479311862413243
KAZ,12,0.005170255215206676
KAZ,13,0.00010929650968826146
KAZ,14,1.085338062037507e-05
KHM,1,0.00029543411811415
KHM,2,0.0
KHM,3,0.00024313761387009998
KHM,4,1.6151294738752852e-06
KHM,5,0.0009469136227706
KHM,6,0.00015032903743862692
KHM,7,0.0
KHM,8,0.9614690291142918
KHM,9,0.0
KHM,10,0.0
KHM,11,0.32554073627813046
KHM,12,0.01363808084170115
KHM,13,0.0
KHM,14,0.005265267107324612
KOR,1,7.637960555713129e-05
KOR,2,9.44586544108902e-06
KOR,3,9.222876666517887e-06
KOR,4,4.45403437415605e-06
KOR,5,0.0004321349841137625
KOR,6,1.5971266457998163e-05
KOR,7,9.601836791741967e-07
KOR,8,0.04771826417709349
KOR,9,5.119674261491206e-05
KOR,10,2.335585626481162e-05
KOR,11,0.016531690017893577
KOR,12,0.0009320621797079375
KOR,13,4.276965992819858e-06
KOR,14,3.5726405392496404e-05
LAO,1,0.0
LAO,2,0.0
LAO,3,8.974148307886868e-05
LAO,4,5.132197451596928e-06
LAO,5,0.0028247254426504746
LAO,6,0.0
LAO,7,0.0
LAO,8,0.04100118197716586
LAO,9,0.0
LAO,10,0.0
LAO,11,0.33488789998046686
LAO,12,0.012148072377364426
LAO,13,0.0
LAO,14,0.007850411725543112
LTU,1,0.000147952123640125
LTU,2,1.3657085465574703e-05
LTU,3,1.5614097885721328e-05
LTU,4,5.608007058909013e-07
LTU,5,0.0006469702208687375
LTU,6,1.0577757835509159e-05
LTU,7,4.924821532997297e-07
LTU,8,0.041848819120382914
LTU,9,0.00013350624550866391
LTU,10,0.0
LTU,11,0.04797133001501429
LTU,12,0.004820467848902213
LTU,13,1.3388293426267628e-07
LTU,14,0.0005241278164432751
LUX,1,0.00012116771199996876
LUX,2,0.0
LUX,3,8.168923393906755e-06
LUX,4,4.0710864676130906e-09
LUX,5,0.000327570827480925
LUX,6,0.0
LUX,7,0.0
LUX,8,0.010376733498717124
LUX,9,0.0
LUX,10,0.0
LUX,11,0.05014402120339657
LUX,12,8.196122459847548e-05
LUX,13,1.6473036840305102e-07
LUX,14,2.2907568444946316e-05
LVA,1,0.0002461213894479125
LVA,2,1.91862507758375e-05
LVA,3,2.1592005761583243e-05
LVA,4,1.0080878852770146e-08
LVA,5,0.00029324001263245
LVA,6,1.1222577769451479e-07
LVA,7,0.0
LVA,8,0.05620630821827715
LVA,9,0.0
LVA,10,8.112918185911604e-05
LVA,11,0.03274695504620179
LVA,12,0.002118742276915525
LVA,13,1.5748007926054473e-08
LVA,14,0.0011054494241854375
MAR,1,0.0001224865898764625
MAR,2,4.874567335377477e-06
MAR,3,1.4280025215243405e-05
MAR,4,0.0
MAR,5,0.0018982897277384375
MAR,6,0.0
MAR,7,0.0
MAR,8,0.002915321897540975
MAR,9,0.0
MAR,10,1.6182539803400273e-07
MAR,11,0.026982910621638385
MAR,12,0.016401119785682237
MAR,13,0.0
MAR,14,0.00045355011394698747
MEX,1,0.00021667412478063752
MEX,2,7.328715823244141e-05
MEX,3,7.219530258426766e-06
MEX,4,7.278353010354839e-08
MEX,5,0.00046554646458406247
MEX,6,0.0001947282512017125
MEX,7,0.0
MEX,8,0.008770016971942364
MEX,9,3.308334206537258e-05
MEX,10,1.2417457280501317e-05
MEX,11,0.062267781529970055
MEX,12,0.004172587853448012
MEX,13,0.0
MEX,14,0.00011849135321267694
MLT,1,6.5898627042248e-05
MLT,2,0.0
MLT,3,1.1747667202663319e-07
MLT,4,3.648237944049106e-08
MLT,5,0.0006391013116673626
MLT,6,1.059370109458128e-05
MLT,7,0.0
MLT,8,0.0
MLT,9,0.0
MLT,10,0.0
MLT,11,0.0107285715440272
MLT,12,0.00045419542294870005
MLT,13,8.286285906243835e-07
MLT,14,2.718571108505825e-06
MMR,1,0.0012298908468959626
MMR,2,9.214068022672108e-05
MMR,3,0.00010290186027393145
MMR,4,8.20807630071201e-06
MMR,5,0.002293588128490575
MMR,6,3.752396272357801e-05
MMR,7,0.0
MMR,8,0.030892627893615424
MMR,9,0.00035814832306645
MMR,10,0.0
MMR,11,0.2804598861380507
MMR,12,0.02346282510161201
MMR,13,0.0001594057198754128
MMR,14,0.012705661098701061
MYS,1,0.00043264229942758744
MYS,2,6.005399484705482e-05
MYS,3,1.4931408257991947e-05
MYS,4,2.8206925944821455e-06
MYS,5,0.0042028065417732755
MYS,6,6.691332521243896e-07
MYS,7,0.0
MYS,8,0.023911384791837548
MYS,9,0.00019185071587212495
MYS,10,0.0
MYS,11,0.013268406890638497
MYS,12,0.0030620198410492372
MYS,13,0.0
MYS,14,4.510760231266957e-05
NGA,1,0.0005244937147711874
NGA,2,0.00033315988507069997
NGA,3,0.00010802990787162582
NGA,4,0.0
NGA,5,0.002651002337641113
NGA,6,0.000297820765537075
NGA,7,0.0002504877456364
NGA,8,0.23997384967868787
NGA,9,0.0003468108920525625
NGA,10,0.0
NGA,11,0.03287725223024605
NGA,12,0.008039052762674062
NGA,13,5.248857504253791e-06
NGA,14,0.013144688719589239
NLD,1,0.0002365150310535125
NLD,2,1.831457221971446e-05
NLD,3,2.6167785729912825e-06
NLD,4,3.7587123091132255e-08
NLD,5,0.0002313175828174125
NLD,6,1.0931095747491301e-05
NLD,7,0.0
NLD,8,0.006145595563213174
NLD,9,9.288197472468937e-05
NLD,10,1.9679277809975473e-05
NLD,11,0.01693525383121645
NLD,12,0.0007119242165789125
NLD,13,2.834397091853057e-07
NLD,14,1.8523868373913265e-05
NOR,1,4.4436631135502814e-05
NOR,2,9.010889523878341e-05
NOR,3,1.250914866566654e-05
NOR,4,2.0455371275249362e-06
NOR,5,0.00013739128965057173
NOR,6,1.5370151163613673e-05
NOR,7,0.0
NOR,8,0.0022271421460428875
NOR,9,0.0006062593170397376
NOR,10,9.54287479270987e-05
NOR,11,0.013754592953785276
NOR,12,0.0005561170731979876
NOR,13,4.903423526774392e-07
NOR,14,5.5346010422577374e-05
NZL,1,0.00014778261083607424
NZL,2,1.2774760352276055e-05
NZL,3,2.1201068608413048e-05
NZL,4,3.385581648650955e-06
NZL,5,0.0011154517492659125
NZL,6,8.277127491986493e-05
NZL,7,2.758509942305585e-08
NZL,8,0.02424578210518
NZL,9,0.0016987886999874499
NZL,10,9.757092470429373e-06
NZL,11,0.10325388990290396
NZL,12,0.00279367652145685
NZL,13,0.0
NZL,14,4.235989094005338e-05
PAK,1,0.00016289755629525
PAK,2,1.536996032926112e-05
PAK,3,0.00011254926593719685
PAK,4,2.0906239979534517e-06
PAK,5,0.002758707971245675
PAK,6,0.0
PAK,7,5.4134498029381826e-08
PAK,8,0.12142982562614121
PAK,9,0.0
PAK,10,1.675679942910501e-05
PAK,11,0.11480991996549929
PAK,12,0.008972311722920926
PAK,13,1.1294836060211591e-07
PAK,14,0.0033323408725535004
PER,1,0.0001513296346468375
PER,2,1.7531829582083572e-05
PER,3,4.3172583175874805e-05
PER,4,3.493678002299594e-08
PER,5,0.0003371489878585
PER,6,7.400291863631688e-05
PER,7,0.0
PER,8,0.005970850622302575
PER,9,1.3013882859155625e-07
PER,10,3.3443867556097206e-06
PER,11,0.07727583999607782
PER,12,0.007268769308660163
PER,13,0.0
PER,14,0.0006413221025938626
PHL,1,0.00012344546231251596
PHL,2,7.56658344110239e-06
PHL,3,2.599897334624586e-05
PHL,4,3.84838620172243e-06
PHL,5,0.0013657672368026876
PHL,6,0.00036892174012701255
PHL,7,0.0
PHL,8,0.09061568386148433
PHL,9,3.2926847463213074e-07
PHL,10,6.557329691355232e-07
PHL,11,0.09484542733020548
PHL,12,0.005127349285849663
PHL,13,0.0
PHL,14,0.0007969764715819625
POL,1,0.0001071153006882923
POL,2,2.326719829991778e-05
POL,3,2.28605284391507e-05
POL,4,7.279455417487054e-08
POL,5,0.0004348120913468125
POL,6,3.3065939337062283e-06
POL,7,6.694514622143472e-07
POL,8,0.12546068068146168
POL,9,2.85381891302022e-05
POL,10,3.77272441439595e-05
POL,11,0.035273652876762
POL,12,0.00357041844822255
POL,13,1.0577188420694948e-07
POL,14,0.000555473632082475
PRT,1,0.00010598058697257071
PRT,2,1.9413457036672988e-05
PRT,3,2.1648266533262275e-05
PRT,4,9.987451409840864e-07
PRT,5,0.000402926195439925
PRT,6,4.7842132746522664e-05
PRT,7,1.8145535756766433e-09
PRT,8,0.0037896207503489497
PRT,9,2.3048871640168904e-05
PRT,10,7.723471553676562e-07
PRT,11,0.0221453500473264
PRT,12,0.0017131096795528378
PRT,13,2.40318845546806e-07
PRT,14,0.00011016326770968973
ROU,1,8.11989811280973e-05
ROU,2,9.658520641122283e-05
ROU,3,2.484903566707136e-05
ROU,4,5.054999812045772e-07
ROU,5,0.0002513206418164369
ROU,6,0.00013886224533026865
ROU,7,9.186787420453172e-07
ROU,8,0.06753631497144581
ROU,9,0.00041267801160829997
ROU,10,0.00010529527989066083
ROU,11,0.029873029024719375
ROU,12,0.0057460151049825246
ROU,13,0.00015435272085870263
ROU,14,0.0005805845162760625
RUS,1,0.00045567229124925004
RUS,2,5.3754009544952496e-05
RUS,3,2.7444015830323336e-05
RUS,4,1.9498055658323425e-05
RUS,5,0.0007143002367169625
RUS,6,0.00017699054518937474
RUS,7,0.00011026818188224774
RUS,8,0.07158342724242417
RUS,9,0.0005582120219411501
RUS,10,0.00010000983135046428
RUS,11,0.07983720542801764
RUS,12,0.011451695678696725
RUS,13,9.021394087370668e-05
RUS,14,0.00038547154195703786
SAU,1,0.001027031070706175
SAU,2,3.924083001133128e-05
SAU,3,2.9250479327280873e-05
SAU,4,3.593020926640466e-06
SAU,5,0.005468907999973075
SAU,6,0.0
SAU,7,0.0
SAU,8,0.01999500515783725
SAU,9,0.0012401767884926125
SAU,10,8.408583579528216e-06
SAU,11,0.008700742500059063
SAU,12,0.004610321004696938
SAU,13,0.0
SAU,14,2.8831512151892224e-06
SEN,1,0.0005627501460654625
SEN,2,1.770994159434702e-06
SEN,3,1.0223443416362437e-05
SEN,4,1.371382897451309e-06
SEN,5,0.0005068529883072501
SEN,6,0.0010235184325972624
SEN,7,0.0
SEN,8,0.0968558114237063
SEN,9,0.0
SEN,10,0.0
SEN,11,0.10944416565006064
SEN,12,0.007105451305573563
SEN,13,0.0
SEN,14,0.001093259198032975
SGP,1,0.0002658680033966875
SGP,2,8.160601819011416e-06
SGP,3,1.2325788256717929e-06
SGP,4,0.0
SGP,5,0.0005801037634360499
SGP,6,0.0
SGP,7,0.0
